Year,Month,GEO,Product Category,Products,VALUE,Taxable,Total tax rate,Value after tax,Essential,COORDINATE,UOM,QualityScore,NormPrice,Essential_Bonus,Region_Weight,Month_Weight,Year_Trend,Review
2018,April,Province 7,Fruits,"Avocado, unit",1.45,No,13.0,1.45,Essential,6.29,Dollars,5,-0.7678639132437391,0,-0.2,0.0,0.1,1.7
2018,April,Province 7,Vegetables,"Potatoes, 4.54 kilograms",3.66,No,13.0,3.66,Essential,6.3,Dollars,5,-0.34227036633914754,0,-0.2,0.0,0.1,2.0
2018,April,Province 7,Vegetables,"Potatoes, per kilogram",3.94,No,13.0,3.94,Essential,6.46,Dollars,5,-0.2883490119801948,0,-0.2,0.0,0.1,1.0
2018,April,Province 7,Vegetables,"Sweet potatoes, per kilogram",3.26,No,13.0,3.26,Essential,6.47,Dollars,5,-0.419300872566223,0,-0.2,0.0,0.1,3.2
2018,April,Province 7,Vegetables,"Tomatoes, per kilogram",3.42,No,13.0,3.42,Essential,6.31,Dollars,5,-0.38848867007539284,0,-0.2,0.0,0.1,1.2
2018,April,Province 7,Vegetables,"Cabbage, per kilogram",1.71,No,13.0,1.71,Essential,6.32,Dollars,5,-0.7177940841961402,0,-0.2,0.0,0.1,1.0
2018,April,Province 7,Vegetables,"Carrots, 1.36 kilograms",3.04,No,13.0,3.04,Essential,6.33,Dollars,5,-0.46166765099111445,0,-0.2,0.0,0.1,1.7
2018,April,Province 7,Vegetables,"Onions, per kilogram",4.3,No,13.0,4.3,Essential,6.34,Dollars,5,-0.219021556375827,0,-0.2,0.0,0.1,2.1
2018,April,Province 7,Vegetables,"Onions, 1.36 kilograms",3.26,No,13.0,3.26,Essential,6.35,Dollars,5,-0.419300872566223,0,-0.2,0.0,0.1,3.2
2018,April,Province 7,Vegetables,"Celery, unit",2.42,No,13.0,2.42,Essential,6.36,Dollars,5,-0.5810649356430814,0,-0.2,0.0,0.1,2.1
2018,April,Province 7,Vegetables,"Cucumber, unit",1.01,No,13.0,1.01,Essential,6.37,Dollars,5,-0.8525974700935222,0,-0.2,0.0,0.1,2.1
2018,April,Province 7,Vegetables,"Mushrooms, 227 grams",1.84,No,13.0,1.84,Essential,6.38,Dollars,5,-0.6927591696723406,0,-0.2,0.0,0.1,2.0
2018,April,Province 7,Vegetables,"Iceberg lettuce, unit",1.97,No,13.0,1.97,Essential,6.48,Dollars,5,-0.6677242551485412,0,-0.2,0.0,0.1,2.0
2018,April,Province 7,Vegetables,"Romaine lettuce, unit",2.77,No,13.0,2.77,Essential,6.49,Dollars,5,-0.5136632426943903,0,-0.2,0.0,0.1,2.2
2018,April,Province 7,Vegetables,"Broccoli, unit",2.05,No,13.0,2.05,Essential,6.39,Dollars,5,-0.6523181539031261,0,-0.2,0.0,0.1,1.0
2018,April,Province 7,Vegetables,"Peppers, per kilogram",6.12,No,13.0,6.12,Essential,6.4,Dollars,5,0.13146724695736614,0,-0.2,0.0,0.1,2.2
2018,April,Province 7,Vegetables,"Squash, per kilogram",3.77,No,13.0,3.77,Essential,6.85,Dollars,5,-0.32108697712670187,0,-0.2,0.0,0.1,3.0
2018,April,Province 7,Vegetables,"Salad greens, 142 grams",4.05,No,13.0,4.05,Essential,6.86,Dollars,5,-0.26716562276774913,0,-0.2,0.0,0.1,5.3
2018,April,Province 7,Vegetables,"Frozen french fried potatoes, 750 grams",2.13,Yes,13.0,2.41,Essential,6.5,Dollars,5,-0.636912052657711,0,-0.2,0.0,0.1,1.0
2018,April,Province 7,Canned & Jarred Goods,"Frozen green beans, 750 grams",3.14,No,13.0,3.14,Non-Essential,6.51,Dollars,5,-0.4424100244343456,1,-0.2,0.0,0.1,3.3
2018,April,Province 7,Vegetables,"Frozen broccoli, 500 grams",3.04,No,13.0,3.04,Essential,6.52,Dollars,5,-0.46166765099111445,0,-0.2,0.0,0.1,1.5
2018,April,Province 7,Frozen Foods,"Frozen corn, 750 grams ",2.76,No,13.0,2.76,Non-Essential,6.53,Dollars,5,-0.5155890053500672,1,-0.2,0.0,0.1,4.5
2018,April,Province 7,Frozen Foods,"Frozen mixed vegetables, 750 grams ",2.92,No,13.0,2.92,Non-Essential,6.54,Dollars,5,-0.4847768028592371,1,-0.2,0.0,0.1,1.8
2018,April,Province 7,Frozen Foods,"Frozen peas, 750 grams",2.78,No,13.0,2.78,Non-Essential,6.55,Dollars,5,-0.5117374800387136,1,-0.2,0.0,0.1,3.4
2018,April,Province 7,Frozen Foods,"Frozen pizza, 390 grams",3.76,Yes,13.0,4.25,Non-Essential,6.87,Dollars,5,-0.32301273978237877,1,-0.2,0.0,0.1,1.9
2018,April,Province 7,Vegetables,"Frozen spinach, 300 grams",1.31,No,13.0,1.31,Non-Essential,6.88,Dollars,5,-0.7948245904232156,1,-0.2,0.0,0.1,2.4
2018,April,Province 7,Fruits,"Frozen strawberries, 600 grams",3.98,No,13.0,3.98,Essential,6.89,Dollars,5,-0.28064596135748726,0,-0.2,0.0,0.1,2.1
2018,April,Province 7,Grains & Bakery,"White bread, 675 grams",2.36,No,13.0,2.36,Essential,6.56,Dollars,5,-0.5926195115771427,0,-0.2,0.0,0.1,2.7
2018,April,Province 7,Grains & Bakery,"Flatbread and pita, 500 grams ",2.45,No,13.0,2.45,Essential,6.9,Dollars,5,-0.5752876476760507,0,-0.2,0.0,0.1,1.0
2018,April,Province 7,Grains & Bakery,"Crackers and crisp breads, 200 grams ",2.41,Yes,13.0,2.72,Essential,6.91,Dollars,5,-0.5829906982987582,0,-0.2,0.0,0.1,2.4
2018,April,Province 7,Grains & Bakery,"Cookies and sweet biscuits, 300 grams ",2.41,Yes,13.0,2.72,Non-Essential,6.92,Dollars,5,-0.5829906982987582,1,-0.2,0.0,0.1,2.9
2018,April,Province 7,Grains & Bakery,"Dry or fresh pasta, 500 grams",2.34,No,13.0,2.34,Essential,6.57,Dollars,5,-0.5964710368884965,0,-0.2,0.0,0.1,2.1
2018,April,Province 7,Grains & Bakery,"Brown rice, 900 grams ",4.26,No,13.0,4.26,Essential,6.93,Dollars,5,-0.22672460699853453,0,-0.2,0.0,0.1,2.9
2018,April,Province 7,Grains & Bakery,"White rice, 2 kilograms",6.78,No,13.0,6.78,Essential,6.94,Dollars,5,0.25856758223204057,0,-0.2,0.0,0.1,1.5
2018,April,Province 7,Grains & Bakery,"Cereal, 400 grams",3.07,No,13.0,3.07,Non-Essential,6.58,Dollars,5,-0.4558903630240838,1,-0.2,0.0,0.1,3.6
2018,April,Province 7,Grains & Bakery,"Wheat flour, 2.5 kilograms",4.85,No,13.0,4.85,Essential,6.59,Dollars,5,-0.11310461031359835,0,-0.2,0.0,0.1,1.8
2018,April,Province 7,Cooking Essentials,"White sugar, 2 kilograms",2.02,No,13.0,2.02,Essential,6.6,Dollars,5,-0.6580954418701567,0,-0.2,0.0,0.1,2.7
2018,April,Province 7,Fruits,"Apple juice, 2 litres",2.68,No,13.0,2.68,Essential,6.61,Dollars,5,-0.5309951065954823,0,-0.2,0.0,0.1,2.2
2018,April,Province 7,Fruits,"Orange juice, 2 litres",3.2,No,13.0,3.2,Essential,6.62,Dollars,5,-0.4308554485002843,0,-0.2,0.0,0.1,1.8
2018,April,Province 7,Beverages,"Roasted or ground coffee, 340 grams",5.08,No,13.0,5.08,Non-Essential,6.63,Dollars,5,-0.06881206923302992,1,-0.2,0.0,0.1,2.8
2018,April,Province 7,Beverages,Tea (20 bags),3.38,No,13.0,3.38,Non-Essential,6.64,Dollars,5,-0.3961917206981004,1,-0.2,0.0,0.1,3.7
2018,April,Province 7,Cooking Essentials,"Ketchup, 1 litre",3.16,No,13.0,3.16,Essential,6.65,Dollars,5,-0.43855849912299183,0,-0.2,0.0,0.1,3.0
2018,April,Province 7,Cooking Essentials,"Vegetable oil, 3 litres",5.39,No,13.0,5.39,Essential,6.66,Dollars,5,-0.009113426907046555,0,-0.2,0.0,0.1,1.9
2018,April,Province 7,Cooking Essentials,"Canola oil, 3 litres",5.85,No,13.0,5.85,Essential,6.95,Dollars,5,0.07947165525409014,0,-0.2,0.0,0.1,1.5
2018,April,Province 7,Cooking Essentials,"Olive oil, 1 litre",7.71,No,13.0,7.71,Essential,6.96,Dollars,5,0.4376635092099908,0,-0.2,0.0,0.1,3.2
2018,April,Province 7,Infant & Baby Products,"Baby food, 128 millilitres",1.28,No,13.0,1.28,Essential,6.67,Dollars,5,-0.8006018783902461,0,-0.2,0.0,0.1,1.0
2018,April,Province 7,Infant & Baby Products,"Infant formula, 900 grams ",26.87,No,13.0,26.87,Essential,6.97,Dollars,5,4.127424757486903,0,-0.2,0.0,0.1,4.6
2018,April,Province 7,Dairy & Eggs,"Peanut butter, 1 kilogram",4.33,No,13.0,4.33,Essential,6.68,Dollars,5,-0.2132442684087963,0,-0.2,0.0,0.1,1.3
2018,April,Province 7,Canned & Jarred Goods,"Mayonnaise, 890 millilitres ",4.3,Yes,13.0,4.86,Non-Essential,6.69,Dollars,5,-0.219021556375827,1,-0.2,0.0,0.1,2.8
2018,April,Province 7,Canned & Jarred Goods,"Canned baked beans, 398 millilitres",1.26,No,13.0,1.26,Essential,6.7,Dollars,5,-0.8044534037016,0,-0.2,0.0,0.1,1.0
2018,April,Province 7,Vegetables,"Canned tomatoes, 796 millilitres",1.2,No,13.0,1.2,Essential,6.71,Dollars,5,-0.8160079796356613,0,-0.2,0.0,0.1,1.0
2018,April,Province 7,Canned & Jarred Goods,"Canned soup, 284 millilitres",0.98,No,13.0,0.98,Essential,6.72,Dollars,5,-0.8583747580605529,0,-0.2,0.0,0.1,1.0
2018,April,Province 7,Canned & Jarred Goods,"Canned beans and lentils, 540 millilitres",1.06,No,13.0,1.06,Essential,6.73,Dollars,5,-0.8429686568151378,0,-0.2,0.0,0.1,2.2
2018,April,Province 7,Canned & Jarred Goods,"Canned corn, 341 millilitres",1.04,No,13.0,1.04,Essential,6.98,Dollars,5,-0.8468201821264915,0,-0.2,0.0,0.1,1.0
2018,April,Province 7,Canned & Jarred Goods,"Canned peach, 398 millilitres",2.09,No,13.0,2.09,Essential,6.99,Dollars,5,-0.6446151032804186,0,-0.2,0.0,0.1,1.5
2018,April,Province 7,Fruits,"Canned pear, 398 millilitres",2.1,No,13.0,2.1,Essential,6.1,Dollars,5,-0.6426893406247416,0,-0.2,0.0,0.1,3.4
2018,April,Province 7,Legumes & Dry Goods,"Dried lentils, 900 grams",3.0,No,13.0,3.0,Essential,6.74,Dollars,5,-0.469370701613822,0,-0.2,0.0,0.1,1.9
2018,April,Province 7,Canned & Jarred Goods,"Dry beans and legumes, 900 grams ",2.71,No,13.0,2.71,Essential,6.101,Dollars,5,-0.5252178186284516,0,-0.2,0.0,0.1,2.2
2018,April,Province 7,Legumes & Dry Goods,"Tofu, 350 grams ",2.11,No,13.0,2.11,Essential,6.102,Dollars,5,-0.6407635779690648,0,-0.2,0.0,0.1,1.1
2018,April,Province 7,Legumes & Dry Goods,"Hummus, 227 grams",3.14,No,13.0,3.14,Essential,6.103,Dollars,5,-0.4424100244343456,0,-0.2,0.0,0.1,3.7
2018,April,Province 7,Canned & Jarred Goods,"Salsa, 418 millilitres",3.16,Yes,13.0,3.57,Non-Essential,6.104,Dollars,5,-0.43855849912299183,1,-0.2,0.0,0.1,2.5
2018,April,Province 7,Grains & Bakery,"Pasta sauce, 650 millilitres",1.97,No,13.0,1.97,Essential,6.105,Dollars,5,-0.6677242551485412,0,-0.2,0.0,0.1,1.6
2018,April,Province 7,Canned & Jarred Goods,"Salad dressing, 475 millilitres",2.3,Yes,13.0,2.6,Non-Essential,6.106,Dollars,5,-0.6041740875112039,1,-0.2,0.0,0.1,3.9
2018,April,Province 7,Nuts & Snacks,"Almonds, 200 grams",5.05,No,13.0,5.05,Non-Essential,6.107,Dollars,5,-0.07458935720006062,1,-0.2,0.0,0.1,3.1
2018,April,Province 7,Nuts & Snacks,"Peanuts, 450 grams",3.33,No,13.0,3.33,Non-Essential,6.108,Dollars,5,-0.40582053397648477,1,-0.2,0.0,0.1,3.0
2018,April,Province 7,Nuts & Snacks,"Sunflower seeds, 400 grams ",3.92,No,13.0,3.92,Non-Essential,6.109,Dollars,5,-0.2922005372915486,1,-0.2,0.0,0.1,2.9
2018,April,Province 7,Toiletries & Cleaning,"Deodorant, 85 grams",4.72,Yes,13.0,5.33,Essential,6.75,Dollars,5,-0.13813952483739783,0,-0.2,0.0,0.1,2.0
2018,April,Province 7,Toiletries & Cleaning,"Toothpaste, 100 millilitres",2.66,Yes,13.0,3.01,Essential,6.76,Dollars,5,-0.534846631906836,0,-0.2,0.0,0.1,2.2
2018,April,Province 7,Toiletries & Cleaning,"Shampoo, 400 millilitres",4.98,Yes,13.0,5.63,Essential,6.77,Dollars,5,-0.08806969578979869,0,-0.2,0.0,0.1,2.7
2018,April,Province 7,Toiletries & Cleaning,"Laundry detergent, 4.43 litres",11.12,Yes,13.0,12.57,Essential,6.11,Dollars,5,1.0943485747958084,0,-0.2,0.0,0.1,2.7
2018,April,Province 8,Meat & Poultry,"Beef stewing cuts, per kilogram",13.88,No,12.0,13.88,Essential,7.1,Dollars,6,1.6258590677626288,0,0.3,0.0,0.1,4.3
2018,April,Province 8,Meat & Poultry,"Beef striploin cuts, per kilogram",19.7,No,12.0,19.7,Essential,7.2,Dollars,9,2.7466529333665757,0,0.3,0.0,0.1,6.8
2018,April,Province 8,Meat & Poultry,"Beef top sirloin cuts, per kilogram",12.94,No,12.0,12.94,Essential,7.3,Dollars,7,1.4448373781290016,0,0.3,0.0,0.1,4.1
2018,April,Province 8,Meat & Poultry,"Beef rib cuts, per kilogram",15.88,No,12.0,15.88,Essential,7.41,Dollars,8,2.0110115988980057,0,0.3,0.0,0.1,4.9
2018,April,Province 8,Meat & Poultry,"Ground beef, per kilogram",9.21,No,12.0,9.21,Essential,7.4,Dollars,5,0.7265279075615237,0,0.3,0.0,0.1,3.9
2018,April,Province 8,Meat & Poultry,"Pork loin cuts, per kilogram",9.57,No,12.0,9.57,Essential,7.5,Dollars,6,0.7958553631658914,0,0.3,0.0,0.1,5.0
2018,April,Province 8,Meat & Poultry,"Pork rib cuts, per kilogram",7.13,No,12.0,7.13,Essential,7.6,Dollars,8,0.3259692751807315,0,0.3,0.0,0.1,5.5
2018,April,Province 8,Meat & Poultry,"Pork shoulder cuts, per kilogram",7.22,No,12.0,7.22,Essential,7.42,Dollars,6,0.3433011390818234,0,0.3,0.0,0.1,1.9
2018,April,Province 8,Meat & Poultry,"Whole chicken, per kilogram",6.74,No,12.0,6.74,Essential,7.7,Dollars,5,0.25086453160933303,0,0.3,0.0,0.1,3.1
2018,April,Province 8,Meat & Poultry,"Chicken breasts, per kilogram",11.56,No,12.0,11.56,Essential,7.8,Dollars,5,1.1790821316455915,0,0.3,0.0,0.1,3.1
2018,April,Province 8,Meat & Poultry,"Chicken thigh, per kilogram",9.87,No,12.0,9.87,Essential,7.9,Dollars,5,0.8536282428361978,0,0.3,0.0,0.1,3.9
2018,April,Province 8,Meat & Poultry,"Chicken drumsticks, per kilogram",6.51,No,12.0,6.51,Essential,7.43,Dollars,5,0.20657199052876457,0,0.3,0.0,0.1,2.9
2018,April,Province 8,Meat & Poultry,"Bacon, 500 grams",6.05,Yes,12.0,6.78,Essential,7.1,Dollars,5,0.11798690836762787,0,0.3,0.0,0.1,3.6
2018,April,Province 8,Meat & Poultry,"Wieners, 400 grams",3.2,Yes,12.0,3.58,Essential,7.11,Dollars,5,-0.4308554485002843,0,0.3,0.0,0.1,2.7
2018,April,Province 8,Meat & Poultry,"Salmon, per kilogram",23.61,No,12.0,23.61,Essential,7.78,Dollars,5,3.499626131736238,0,0.3,0.0,0.1,4.4
2018,April,Province 8,Meat & Poultry,"Shrimp, 300 grams",7.79,No,12.0,7.79,Non-Essential,7.79,Dollars,5,0.4530696104554059,1,0.3,0.0,0.1,3.7
2018,April,Province 8,Meat & Poultry,"Canned salmon, 213 grams",3.45,No,12.0,3.45,Essential,7.44,Dollars,5,-0.38271138210836214,0,0.3,0.0,0.1,2.8
2018,April,Province 8,Meat & Poultry,"Canned tuna, 170 grams",1.62,No,12.0,1.62,Essential,7.12,Dollars,5,-0.7351259480972321,0,0.3,0.0,0.1,2.6
2018,April,Province 8,Meat & Poultry,"Meatless burgers, 226 grams",4.04,Yes,12.0,4.52,Non-Essential,7.8,Dollars,5,-0.269091385423426,1,0.3,0.0,0.1,2.7
2018,April,Province 8,Dairy & Eggs,"Milk, 1 litre",1.62,No,12.0,1.62,Essential,7.13,Dollars,5,-0.7351259480972321,0,0.3,0.0,0.1,1.3
2018,April,Province 8,Dairy & Eggs,"Milk, 2 litres",3.4,No,12.0,3.4,Essential,7.14,Dollars,5,-0.39234019538674664,0,0.3,0.0,0.1,2.8
2018,April,Province 8,Dairy & Eggs,"Milk, 4 litres",4.73,No,12.0,4.73,Essential,7.15,Dollars,5,-0.13621376218172082,0,0.3,0.0,0.1,1.8
2018,April,Province 8,Dairy & Eggs,"Soy milk, 1.89 litres",3.77,No,12.0,3.77,Essential,7.81,Dollars,5,-0.32108697712670187,0,0.3,0.0,0.1,1.5
2018,April,Province 8,Dairy & Eggs,"Nut milk, 1.89 litres",3.97,No,12.0,3.97,Essential,7.82,Dollars,5,-0.2825717240131641,0,0.3,0.0,0.1,2.5
2018,April,Province 8,Dairy & Eggs,"Cream, 1 litre",3.29,No,12.0,3.29,Essential,7.16,Dollars,5,-0.4135235845991923,0,0.3,0.0,0.1,2.3
2018,April,Province 8,Dairy & Eggs,"Butter, 454 grams",4.08,No,12.0,4.08,Essential,7.17,Dollars,5,-0.2613883348007184,0,0.3,0.0,0.1,2.2
2018,April,Province 8,Cooking Essentials,"Margarine, 907 grams",4.28,No,12.0,4.28,Essential,7.83,Dollars,5,-0.22287308168718067,0,0.3,0.0,0.1,2.3
2018,April,Province 8,Dairy & Eggs,"Block cheese, 500 grams",6.06,No,12.0,6.06,Essential,7.18,Dollars,5,0.11991267102330472,0,0.3,0.0,0.1,3.2
2018,April,Province 8,Dairy & Eggs,"Yogurt, 500 grams",2.69,No,12.0,2.69,Essential,7.19,Dollars,5,-0.5290693439398054,0,0.3,0.0,0.1,2.1
2018,April,Province 8,Dairy & Eggs,"Eggs, 1 dozen",3.3,No,12.0,3.3,Essential,7.2,Dollars,5,-0.41159782194351546,0,0.3,0.0,0.1,2.8
2018,April,Province 8,Fruits,"Apples, per kilogram",4.13,No,12.0,4.13,Essential,7.21,Dollars,5,-0.251759521522334,0,0.3,0.0,0.1,2.6
2018,April,Province 8,Fruits,"Oranges, per kilogram",3.02,No,12.0,3.02,Essential,7.22,Dollars,5,-0.4655191763024682,0,0.3,0.0,0.1,2.8
2018,April,Province 8,Fruits,"Oranges, 1.36 kilograms",4.19,No,12.0,4.19,Essential,7.23,Dollars,5,-0.2402049455882726,0,0.3,0.0,0.1,3.6
2018,April,Province 8,Fruits,"Bananas, per kilogram",1.73,No,12.0,1.73,Essential,7.24,Dollars,5,-0.7139425588847864,0,0.3,0.0,0.1,3.2
2018,April,Province 8,Fruits,"Pears, per kilogram",3.99,No,12.0,3.99,Essential,7.25,Dollars,5,-0.27872019870181036,0,0.3,0.0,0.1,3.9
2018,April,Province 8,Fruits,"Lemons, unit",1.23,No,12.0,1.23,Essential,7.26,Dollars,5,-0.8102306916686307,0,0.3,0.0,0.1,3.1
2018,April,Province 8,Vegetables,"Limes, unit",0.64,No,12.0,0.64,Non-Essential,7.45,Dollars,5,-0.9238506883535669,1,0.3,0.0,0.1,3.5
2018,April,Province 8,Fruits,"Grapes, per kilogram",6.52,No,12.0,6.52,Essential,7.27,Dollars,5,0.20849775318444141,0,0.3,0.0,0.1,2.9
2018,April,Province 8,Fruits,"Cantaloupe, unit",2.64,No,12.0,2.64,Essential,7.28,Dollars,5,-0.5386981572181898,0,0.3,0.0,0.1,2.3
2018,April,Province 8,Fruits,"Strawberries, 454 grams",3.84,No,12.0,3.84,Essential,7.84,Dollars,5,-0.3076066385369637,0,0.3,0.0,0.1,2.1
2018,April,Province 8,Fruits,"Avocado, unit",1.58,No,12.0,1.58,Essential,7.29,Dollars,5,-0.7428289987199397,0,0.3,0.0,0.1,2.5
2018,April,Province 8,Vegetables,"Potatoes, 4.54 kilograms",5.43,No,12.0,5.43,Essential,7.3,Dollars,5,-0.0014103762843390086,0,0.3,0.0,0.1,3.6
2018,April,Province 8,Vegetables,"Potatoes, per kilogram",2.82,No,12.0,2.82,Essential,7.46,Dollars,5,-0.504034429416006,0,0.3,0.0,0.1,2.1
2018,April,Province 8,Vegetables,"Sweet potatoes, per kilogram",2.73,No,12.0,2.73,Essential,7.47,Dollars,5,-0.5213662933170979,0,0.3,0.0,0.1,2.6
2018,April,Province 8,Vegetables,"Tomatoes, per kilogram",3.66,No,12.0,3.66,Essential,7.31,Dollars,5,-0.34227036633914754,0,0.3,0.0,0.1,2.3
2018,April,Province 8,Vegetables,"Cabbage, per kilogram",2.17,No,12.0,2.17,Essential,7.32,Dollars,5,-0.6292090020350034,0,0.3,0.0,0.1,2.7
2018,April,Province 8,Vegetables,"Carrots, 1.36 kilograms",3.35,No,12.0,3.35,Essential,7.33,Dollars,5,-0.401969008665131,0,0.3,0.0,0.1,2.3
2018,April,Province 8,Vegetables,"Onions, per kilogram",2.9,No,12.0,2.9,Essential,7.34,Dollars,5,-0.4886283281705909,0,0.3,0.0,0.1,2.1
2018,April,Province 8,Vegetables,"Onions, 1.36 kilograms",2.87,No,12.0,2.87,Essential,7.35,Dollars,5,-0.49440561613762146,0,0.3,0.0,0.1,2.1
2018,April,Province 8,Vegetables,"Celery, unit",1.82,No,12.0,1.82,Essential,7.36,Dollars,5,-0.6966106949836943,0,0.3,0.0,0.1,2.9
2018,April,Province 8,Vegetables,"Cucumber, unit",1.2,No,12.0,1.2,Essential,7.37,Dollars,5,-0.8160079796356613,0,0.3,0.0,0.1,2.3
2018,April,Province 8,Vegetables,"Mushrooms, 227 grams",1.89,No,12.0,1.89,Essential,7.38,Dollars,5,-0.6831303563939563,0,0.3,0.0,0.1,2.2
2018,April,Province 8,Vegetables,"Iceberg lettuce, unit",2.24,No,12.0,2.24,Essential,7.48,Dollars,5,-0.6157286634452652,0,0.3,0.0,0.1,2.8
2018,April,Province 8,Vegetables,"Romaine lettuce, unit",2.58,No,12.0,2.58,Essential,7.49,Dollars,5,-0.5502527331522511,0,0.3,0.0,0.1,2.3
2018,April,Province 8,Vegetables,"Broccoli, unit",2.37,No,12.0,2.37,Essential,7.39,Dollars,5,-0.5906937489214658,0,0.3,0.0,0.1,3.5
2018,April,Province 8,Vegetables,"Peppers, per kilogram",6.85,No,12.0,6.85,Essential,7.4,Dollars,5,0.27204792082177864,0,0.3,0.0,0.1,2.5
2018,April,Province 8,Vegetables,"Squash, per kilogram",2.99,No,12.0,2.99,Essential,7.85,Dollars,5,-0.47129646426949884,0,0.3,0.0,0.1,2.5
2018,April,Province 8,Vegetables,"Salad greens, 142 grams",3.9,No,12.0,3.9,Essential,7.86,Dollars,5,-0.29605206260290234,0,0.3,0.0,0.1,1.7
2018,April,Province 8,Vegetables,"Frozen french fried potatoes, 750 grams",2.2,Yes,12.0,2.46,Essential,7.5,Dollars,5,-0.6234317140679727,0,0.3,0.0,0.1,2.3
2018,April,Province 8,Canned & Jarred Goods,"Frozen green beans, 750 grams",3.0,No,12.0,3.0,Non-Essential,7.51,Dollars,5,-0.469370701613822,1,0.3,0.0,0.1,2.4
2018,April,Province 8,Vegetables,"Frozen broccoli, 500 grams",3.04,No,12.0,3.04,Essential,7.52,Dollars,5,-0.46166765099111445,0,0.3,0.0,0.1,3.3
2018,April,Province 8,Frozen Foods,"Frozen corn, 750 grams ",2.67,No,12.0,2.67,Non-Essential,7.53,Dollars,5,-0.5329208692511592,1,0.3,0.0,0.1,4.3
2018,April,Province 8,Frozen Foods,"Frozen mixed vegetables, 750 grams ",3.13,No,12.0,3.13,Non-Essential,7.54,Dollars,5,-0.4443357870900225,1,0.3,0.0,0.1,4.3
2018,April,Province 8,Frozen Foods,"Frozen peas, 750 grams",2.7,No,12.0,2.7,Non-Essential,7.55,Dollars,5,-0.5271435812841285,1,0.3,0.0,0.1,3.7
2018,April,Province 8,Frozen Foods,"Frozen pizza, 390 grams",4.22,Yes,12.0,4.73,Non-Essential,7.87,Dollars,5,-0.23442765762124207,1,0.3,0.0,0.1,3.2
2018,April,Province 8,Vegetables,"Frozen spinach, 300 grams",1.71,No,12.0,1.71,Non-Essential,7.88,Dollars,5,-0.7177940841961402,1,0.3,0.0,0.1,2.9
2018,April,Province 8,Fruits,"Frozen strawberries, 600 grams",3.66,No,12.0,3.66,Essential,7.89,Dollars,5,-0.34227036633914754,0,0.3,0.0,0.1,4.0
2018,April,Province 8,Grains & Bakery,"White bread, 675 grams",2.55,No,12.0,2.55,Essential,7.56,Dollars,5,-0.5560300211192819,0,0.3,0.0,0.1,3.8
2018,April,Province 8,Grains & Bakery,"Flatbread and pita, 500 grams ",3.47,No,12.0,3.47,Essential,7.9,Dollars,5,-0.37885985679700834,0,0.3,0.0,0.1,2.9
2018,April,Province 8,Grains & Bakery,"Crackers and crisp breads, 200 grams ",2.79,Yes,12.0,3.12,Essential,7.91,Dollars,5,-0.5098117173830365,0,0.3,0.0,0.1,2.2
2018,April,Province 8,Grains & Bakery,"Cookies and sweet biscuits, 300 grams ",2.41,Yes,12.0,2.7,Non-Essential,7.92,Dollars,5,-0.5829906982987582,1,0.3,0.0,0.1,4.7
2018,April,Province 8,Grains & Bakery,"Dry or fresh pasta, 500 grams",2.46,No,12.0,2.46,Essential,7.57,Dollars,5,-0.5733618850203738,0,0.3,0.0,0.1,2.1
2018,April,Province 8,Grains & Bakery,"Brown rice, 900 grams ",4.35,No,12.0,4.35,Essential,7.93,Dollars,5,-0.2093927430974426,0,0.3,0.0,0.1,3.1
2018,April,Province 8,Grains & Bakery,"White rice, 2 kilograms",6.61,No,12.0,6.61,Essential,7.94,Dollars,5,0.22582961708553353,0,0.3,0.0,0.1,4.3
2018,April,Province 8,Grains & Bakery,"Cereal, 400 grams",3.17,No,12.0,3.17,Non-Essential,7.58,Dollars,5,-0.436632736467315,1,0.3,0.0,0.1,3.1
2018,April,Province 8,Grains & Bakery,"Wheat flour, 2.5 kilograms",4.43,No,12.0,4.43,Essential,7.59,Dollars,5,-0.1939866418520275,0,0.3,0.0,0.1,3.6
2018,April,Province 8,Cooking Essentials,"White sugar, 2 kilograms",2.98,No,12.0,2.98,Essential,7.6,Dollars,5,-0.4732222269251758,0,0.3,0.0,0.1,3.1
2018,April,Province 8,Fruits,"Apple juice, 2 litres",2.67,No,12.0,2.67,Essential,7.61,Dollars,5,-0.5329208692511592,0,0.3,0.0,0.1,2.6
2018,April,Province 8,Fruits,"Orange juice, 2 litres",3.82,No,12.0,3.82,Essential,7.62,Dollars,5,-0.3114581638483175,0,0.3,0.0,0.1,2.0
2018,April,Province 8,Beverages,"Roasted or ground coffee, 340 grams",5.05,No,12.0,5.05,Non-Essential,7.63,Dollars,5,-0.07458935720006062,1,0.3,0.0,0.1,3.4
2018,April,Province 8,Beverages,Tea (20 bags),3.69,No,12.0,3.69,Non-Essential,7.64,Dollars,5,-0.33649307837211695,1,0.3,0.0,0.1,4.0
2018,April,Province 8,Cooking Essentials,"Ketchup, 1 litre",3.15,No,12.0,3.15,Essential,7.65,Dollars,5,-0.44048426177866873,0,0.3,0.0,0.1,1.6
2018,April,Province 8,Cooking Essentials,"Vegetable oil, 3 litres",9.32,No,12.0,9.32,Essential,7.66,Dollars,5,0.7477112967739693,0,0.3,0.0,0.1,3.8
2018,April,Province 8,Cooking Essentials,"Canola oil, 3 litres",6.0,No,12.0,6.0,Essential,7.95,Dollars,5,0.10835809508924349,0,0.3,0.0,0.1,3.6
